f	Passivity_index
5.620000000000000000e+02	3.349640835103249981e-04
5.630000000000000000e+02	3.341695989840456774e-04
5.650000000000000000e+02	3.325929990196522580e-04
5.670000000000000000e+02	3.311289870747944914e-04
5.690000000000000000e+02	3.295402109192129957e-04
5.700000000000000000e+02	3.288436927240162740e-04
5.720000000000000000e+02	3.272714840979449084e-04
5.740000000000000000e+02	3.257138061425618740e-04
5.750000000000000000e+02	3.250116753302934730e-04
5.770000000000000000e+02	3.234575424638857447e-04
5.790000000000000000e+02	3.218921887769931158e-04
5.810000000000000000e+02	3.204483825954601204e-04
5.820000000000000000e+02	3.196310155791651990e-04
5.840000000000000000e+02	3.181939929341170699e-04
5.860000000000000000e+02	3.166452094541227216e-04
5.880000000000000000e+02	3.151134236388852057e-04
5.890000000000000000e+02	3.144280425909634765e-04
5.910000000000000000e+02	3.129043871941927487e-04
5.930000000000000000e+02	3.113713906018595158e-04
5.950000000000000000e+02	3.099656971265365014e-04
5.970000000000000000e+02	3.084292971307060912e-04
5.980000000000000000e+02	3.077694879778917103e-04
6.000000000000000000e+02	3.062598749908254235e-04
6.020000000000000000e+02	3.047694581532501288e-04
6.040000000000000000e+02	3.033788332603506738e-04
6.050000000000000000e+02	3.026272209332362523e-04
6.070000000000000000e+02	3.011445176669687415e-04
6.090000000000000000e+02	2.997798993934969788e-04
6.110000000000000000e+02	2.982959374326795668e-04
6.120000000000000000e+02	2.976544217426884678e-04
6.140000000000000000e+02	2.961991228234795511e-04
6.160000000000000000e+02	2.947620104408813489e-04
6.180000000000000000e+02	2.934184583591262501e-04
6.190000000000000000e+02	2.926929176094299504e-04
6.210000000000000000e+02	2.912634144281249482e-04
6.230000000000000000e+02	2.899511289705276602e-04
6.250000000000000000e+02	2.885206052157112690e-04
6.260000000000000000e+02	2.879053584535178740e-04
6.280000000000000000e+02	2.865050958412558254e-04
6.300000000000000000e+02	2.851226670520058204e-04
6.320000000000000000e+02	2.838292363460695965e-04
6.330000000000000000e+02	2.831337691056188470e-04
6.350000000000000000e+02	2.817647519875972405e-04
6.370000000000000000e+02	2.805018451375406287e-04
6.390000000000000000e+02	2.791307798627571551e-04
6.410000000000000000e+02	2.778830298442866377e-04
6.420000000000000000e+02	2.771986212601588615e-04
6.440000000000000000e+02	2.758743406444405608e-04
6.460000000000000000e+02	2.746317592246127646e-04
6.480000000000000000e+02	2.733250090514535323e-04
6.490000000000000000e+02	2.726530015899182265e-04
6.510000000000000000e+02	2.714452278649957936e-04
6.530000000000000000e+02	2.701302663479094300e-04
6.550000000000000000e+02	2.689375509550433240e-04
6.570000000000000000e+02	2.676602650268713481e-04
6.580000000000000000e+02	2.670142309059212707e-04
6.600000000000000000e+02	2.658310839432770898e-04
6.620000000000000000e+02	2.645753333302007558e-04
6.640000000000000000e+02	2.633164794766751447e-04
6.650000000000000000e+02	2.627822129592980696e-04
6.670000000000000000e+02	2.615142861378161494e-04
6.690000000000000000e+02	2.603868977839453682e-04
6.710000000000000000e+02	2.591568755239651457e-04
6.730000000000000000e+02	2.579431406156822452e-04
6.740000000000000000e+02	2.574078278214727991e-04
6.760000000000000000e+02	2.562074460871478472e-04
6.780000000000000000e+02	2.550058626111314391e-04
6.800000000000000000e+02	2.539178956864853094e-04
6.810000000000000000e+02	2.532825904551178693e-04
6.830000000000000000e+02	2.522058487133282153e-04
6.850000000000000000e+02	2.510327522751785567e-04
6.870000000000000000e+02	2.498730567729200353e-04
6.890000000000000000e+02	2.487994354688556511e-04
6.900000000000000000e+02	2.482138627259398989e-04
6.920000000000000000e+02	2.470665352856507070e-04
6.940000000000000000e+02	2.460266392353823925e-04
6.960000000000000000e+02	2.448727818566566027e-04
6.970000000000000000e+02	2.443910356011951132e-04
6.990000000000000000e+02	2.432711303224792442e-04
7.010000000000000000e+02	2.421640530958266255e-04
7.030000000000000000e+02	2.411349800167745996e-04
7.050000000000000000e+02	2.400456712829106157e-04
7.060000000000000000e+02	2.394858143403218750e-04
7.080000000000000000e+02	2.384895044392642985e-04
7.100000000000000000e+02	2.373891418288440116e-04
7.120000000000000000e+02	2.364055802716397094e-04
7.140000000000000000e+02	2.353444082035172275e-04
7.150000000000000000e+02	2.348050119090998311e-04
7.170000000000000000e+02	2.338229503298409017e-04
7.190000000000000000e+02	2.327781007687360472e-04
7.210000000000000000e+02	2.317338551368672132e-04
7.230000000000000000e+02	2.307957951309314764e-04
7.240000000000000000e+02	2.302372680897735776e-04
7.260000000000000000e+02	2.293089152271018223e-04
7.280000000000000000e+02	2.282900192676730127e-04
7.300000000000000000e+02	2.272806545713623966e-04
7.320000000000000000e+02	2.263469027488152808e-04
7.330000000000000000e+02	2.258384341570394093e-04
7.350000000000000000e+02	2.248456903233682315e-04
7.370000000000000000e+02	2.239438718176791862e-04
7.390000000000000000e+02	2.229395112215721967e-04
7.410000000000000000e+02	2.220489377293576234e-04
7.420000000000000000e+02	2.215538113250828931e-04
7.440000000000000000e+02	2.205920980542374504e-04
7.460000000000000000e+02	2.197017659256472223e-04
7.480000000000000000e+02	2.187491964261975889e-04
7.500000000000000000e+02	2.177972443601923339e-04
7.510000000000000000e+02	2.174070038834686883e-04
7.530000000000000000e+02	2.164370705736913287e-04
7.550000000000000000e+02	2.155990941983233159e-04
7.570000000000000000e+02	2.146698466097038784e-04
7.590000000000000000e+02	2.137491579259582835e-04
7.600000000000000000e+02	2.133494421630366736e-04
7.620000000000000000e+02	2.124384795048079178e-04
7.640000000000000000e+02	2.115284486574346885e-04
7.660000000000000000e+02	2.107224670923877100e-04
7.680000000000000000e+02	2.097963600442875106e-04
7.690000000000000000e+02	2.094306275077497607e-04
7.710000000000000000e+02	2.085423978322774395e-04
7.730000000000000000e+02	2.076616441232326054e-04
7.750000000000000000e+02	2.068516044115238162e-04
7.770000000000000000e+02	2.059877699634213679e-04
7.780000000000000000e+02	2.055449870509585685e-04
7.800000000000000000e+02	2.047662866599739675e-04
7.820000000000000000e+02	2.038868891006701141e-04
7.840000000000000000e+02	2.031175157808811401e-04
7.860000000000000000e+02	2.022791223155160386e-04
7.870000000000000000e+02	2.018490636006445380e-04
7.890000000000000000e+02	2.010724730379390352e-04
7.910000000000000000e+02	2.002422045552731359e-04
7.930000000000000000e+02	1.994156602687701741e-04
7.950000000000000000e+02	1.986831810107653315e-04
7.960000000000000000e+02	1.982300217077434903e-04
7.980000000000000000e+02	1.975047661362785349e-04
8.000000000000000000e+02	1.966984997365107783e-04
8.020000000000000000e+02	1.958952130277418434e-04
8.040000000000000000e+02	1.951550372423192521e-04
8.060000000000000000e+02	1.943665122345585234e-04
8.070000000000000000e+02	1.939631586034599141e-04
8.090000000000000000e+02	1.932569081770399129e-04
8.110000000000000000e+02	1.924511235406217474e-04
8.130000000000000000e+02	1.917529781046110340e-04
8.150000000000000000e+02	1.909892222825082878e-04
8.160000000000000000e+02	1.905956312813915550e-04
8.180000000000000000e+02	1.898868912282423874e-04
8.200000000000000000e+02	1.891281263179065970e-04
8.220000000000000000e+02	1.883744541097999979e-04
8.240000000000000000e+02	1.877102584036625661e-04
8.250000000000000000e+02	1.872920684747454679e-04
8.270000000000000000e+02	1.866342256409764461e-04
8.290000000000000000e+02	1.858991281262266186e-04
8.310000000000000000e+02	1.851644240495044181e-04
8.330000000000000000e+02	1.844881880007451659e-04
8.350000000000000000e+02	1.837672042613549184e-04
8.360000000000000000e+02	1.833994110498472871e-04
8.380000000000000000e+02	1.827580517656546570e-04
8.400000000000000000e+02	1.820182071366385887e-04
8.420000000000000000e+02	1.813838392139062341e-04
8.440000000000000000e+02	1.806872376534394487e-04
8.450000000000000000e+02	1.803263628663747190e-04
8.470000000000000000e+02	1.797177704079018620e-04
8.490000000000000000e+02	1.789421985257401405e-04
8.550000000000000000e+02	1.768785093780291461e-04
8.660000000000000000e+02	1.735845155100928215e-04
8.760000000000000000e+02	1.702048396224765784e-04
8.870000000000000000e+02	1.671262234285682616e-04
8.980000000000000000e+02	1.638428163362219898e-04
9.080000000000000000e+02	1.609032536212569179e-04
9.190000000000000000e+02	1.579820865856593573e-04
